P_SEQ,M_SEQ,M_NAME,A_SEQ,A_NAME,A_UNIT,A_PRICE,P_YEAR_MONTH,ADD_COL,M_TYPE_CODE,M_TYPE_NAME,M_GU_CODE,M_GU_NAME
314076,26,신창시장,305,"사과(부사, 300g)",1개,3000,Jun-12,경북,1,전통시장,320000,도봉구
314077,26,신창시장,306,"배(신고, 600g)",1개,3000,Jun-12,나주,1,전통시장,320000,도봉구
314078,26,신창시장,307,배추(2.5~3kg),1포기(2.3kg),1667,Jun-12,"전라도,햇배추,3포기5,000원",1,전통시장,320000,도봉구
314079,26,신창시장,308,무(1kg),1개(2.1kg),1300,Jun-12,제주도.햇무,1,전통시장,320000,도봉구
314080,26,신창시장,24,양파,1망(1.5kg),1500,Jun-12,무안,1,전통시장,320000,도봉구
314081,26,신창시장,310,상추(100g),1봉지,450,Jun-12,"남양주, 400g1,800원",1,전통시장,320000,도봉구
314082,26,신창시장,311,오이(다다기),1개,200,Jun-12,"홍천,5개1,000원",1,전통시장,320000,도봉구
314083,26,신창시장,312,애호박,1개,500,Jun-12,"경기도,노지호박,2개1,000원",1,전통시장,320000,도봉구
314084,26,신창시장,58,"쇠고기(한우,불고기)",600g(1+등급),17400,Jun-12,"전북정읍,100g2,900원",1,전통시장,320000,도봉구
314085,26,신창시장,99,돼지고기(생삼겹살),600g,11700,Jun-12,"충청도,100g1,950원",1,전통시장,320000,도봉구
314086,26,신창시장,283,닭고기(육계),1마리(1kg),5000,Jun-12,"체리부로, 충북진천",1,전통시장,320000,도봉구
314087,26,신창시장,181,달걀(왕란),10개,1667,Jun-12,"철원, 30개 5,000원",1,전통시장,320000,도봉구
314088,26,신창시장,259,"조기(냉동,국산)",1마리(22cm),1429,Jun-12,"제주, 7마리 10,000원17cm",1,전통시장,320000,도봉구
314089,26,신창시장,265,"명태(생물,수입산)",1마리(45cm),5000,Jun-12,일본산,1,전통시장,320000,도봉구
314090,26,신창시장,254,"오징어(생물,국산)",1마리,2000,Jun-12,"동해, 2마리4,000원",1,전통시장,320000,도봉구
314091,26,신창시장,266,"고등어(생물,국산)","1마리(중,30cm)",3500,Jun-12,부산,1,전통시장,320000,도봉구
314092,110,이마트 신도림점,305,"사과(부사, 300g)",1개,3670,Jun-12,당찬,2,대형마트,530000,구로구
314093,110,이마트 신도림점,306,"배(신고, 600g)",1개,4260,Jun-12,당찬,2,대형마트,530000,구로구
314094,110,이마트 신도림점,307,배추(2.5~3kg),1포기,2450,Jun-12,국내산,2,대형마트,530000,구로구
314095,110,이마트 신도림점,308,무(1kg),1개,1580,Jun-12,제주,2,대형마트,530000,구로구
314096,110,이마트 신도림점,309,양파(1.5kg망),1망,3980,Jun-12,국내산,2,대형마트,530000,구로구
314097,110,이마트 신도림점,310,상추(100g),100g,575,Jun-12,적상추,2,대형마트,530000,구로구
314098,110,이마트 신도림점,311,오이(다다기),1개,430,Jun-12,국내산,2,대형마트,530000,구로구
314099,110,이마트 신도림점,312,애호박,1개,720,Jun-12,국내산,2,대형마트,530000,구로구
314100,110,이마트 신도림점,58,"쇠고기(한우,불고기)",600g,29400,Jun-12,팜스토리,2,대형마트,530000,구로구
314101,110,이마트 신도림점,202,돼지고기(생삼겹살),600g,11700,Jun-12,팜스토리,2,대형마트,530000,구로구
314102,110,이마트 신도림점,283,닭고기(육계),1마리,3980,Jun-12,올품11호복음용,2,대형마트,530000,구로구
314103,110,이마트 신도림점,181,달걀(왕란),10개,1980,Jun-12,신선특란,2,대형마트,530000,구로구
314104,110,이마트 신도림점,258,"조기(생물,국산)",1마리,1980,Jun-12,참조기,2,대형마트,530000,구로구
314105,110,이마트 신도림점,152,"명태(러시아,냉동)",1마리,1980,Jun-12,,2,대형마트,530000,구로구
314106,110,이마트 신도림점,256,"오징어(냉동,국산)",1마리,1600,Jun-12,,2,대형마트,530000,구로구
314107,110,이마트 신도림점,266,"고등어(생물,국산)",1마리,2800,Jun-12,,2,대형마트,530000,구로구
314108,15,이마트 미아점,305,"사과(부사, 300g)",1개,1980,Jun-12,5~6개 9900원(5개기준),2,대형마트,290000,성북구
314109,15,이마트 미아점,306,"배(신고, 600g)",1개,4267,Jun-12,3개 12800원 ,2,대형마트,290000,성북구
314110,15,이마트 미아점,307,배추(2.5~3kg),1포기,1980,Jun-12,,2,대형마트,290000,성북구
314111,15,이마트 미아점,308,무(1kg),1kg,1380,Jun-12,,2,대형마트,290000,성북구
314112,15,이마트 미아점,272,양파(작은망),1.5kg,2380,Jun-12,,2,대형마트,290000,성북구
314113,15,이마트 미아점,23,상추,100g,1280,Jun-12,,2,대형마트,290000,성북구
314114,15,이마트 미아점,311,오이(다다기),1개,296,Jun-12,5개 1480원,2,대형마트,290000,성북구
314115,15,이마트 미아점,312,애호박,1개,740,Jun-12,2개 1480원,2,대형마트,290000,성북구
314116,15,이마트 미아점,58,"쇠고기(한우,불고기)",1등급 (600g),20400,Jun-12,100g 3400원,2,대형마트,290000,성북구
314117,15,이마트 미아점,202,돼지고기(생삼겹살),600g,11700,Jun-12,100g 1950원,2,대형마트,290000,성북구
314118,15,이마트 미아점,283,닭고기(육계),1마리 (1kg),5680,Jun-12,,2,대형마트,290000,성북구
314119,15,이마트 미아점,134,달걀(왕란),10개,1600,Jun-12,알찬란 4800원 30개,2,대형마트,290000,성북구
314120,15,이마트 미아점,258,"조기(생물,국산)",1마리 (20cm),1280,Jun-12,5마리 6400원,2,대형마트,290000,성북구
314121,15,이마트 미아점,315,"명태(45cm,수입산)",1마리(45cm),2980,Jun-12,,2,대형마트,290000,성북구
314122,15,이마트 미아점,254,"오징어(생물,국산)",1마리 (25cm),2980,Jun-12,,2,대형마트,290000,성북구
314123,15,이마트 미아점,316,"고등어(30cm,국산)",1마리 (30cm),2980,Jun-12,,2,대형마트,290000,성북구
314124,14,장위골목시장,305,"사과(부사, 300g)",1개,2800,Jun-12,,1,전통시장,290000,성북구
314125,14,장위골목시장,306,"배(신고, 600g)",1개,4000,Jun-12,,1,전통시장,290000,성북구
314126,14,장위골목시장,307,배추(2.5~3kg),1포기,3667,Jun-12,3입 1망 11000원,1,전통시장,290000,성북구
314127,14,장위골목시장,308,무(1kg),1kg파,1800,Jun-12,,1,전통시장,290000,성북구
314128,14,장위골목시장,272,양파(작은망),1.5kg,2000,Jun-12,,1,전통시장,290000,성북구
314129,14,장위골목시장,23,상추,100g,500,Jun-12,,1,전통시장,290000,성북구
314130,14,장위골목시장,311,오이(다다기),1개,200,Jun-12,5개 1000원,1,전통시장,290000,성북구
314131,14,장위골목시장,312,애호박,1개,200,Jun-12,5개 1000원,1,전통시장,290000,성북구
314132,14,장위골목시장,58,"쇠고기(한우,불고기)",1등급 (600g),16000,Jun-12,,1,전통시장,290000,성북구
314133,14,장위골목시장,202,돼지고기(생삼겹살),600g,12000,Jun-12,,1,전통시장,290000,성북구
314134,14,장위골목시장,283,닭고기(육계),1마리 (1kg),5000,Jun-12,,1,전통시장,290000,성북구
314135,14,장위골목시장,134,달걀(왕란),10개,1667,Jun-12,30개5000원,1,전통시장,290000,성북구
314136,14,장위골목시장,260,"조기(냉동,수입산)",1마리 (20cm),1112,Jun-12,9마리10000원,1,전통시장,290000,성북구
314137,14,장위골목시장,315,"명태(45cm,수입산)",1마리(45cm),2500,Jun-12,,1,전통시장,290000,성북구
314138,14,장위골목시장,254,"오징어(생물,국산)",1마리 (25cm),2500,Jun-12,,1,전통시장,290000,성북구
314139,14,장위골목시장,316,"고등어(30cm,국산)",1마리 (30cm),2500,Jun-12,,1,전통시장,290000,성북구
314140,127,남성시장,305,"사과(부사, 300g)",1개,2500,Jun-12,부사사과4개10000원,1,전통시장,590000,동작구
314141,127,남성시장,306,"배(신고, 600g)",1개,3000,Jun-12,신고배,1,전통시장,590000,동작구
314142,127,남성시장,26,배추,1포기,2500,Jun-12,국산망배추1망3입7000원,1,전통시장,590000,동작구
314143,127,남성시장,25,무,1개(1.5kg),2000,Jun-12,국내산 무,1,전통시장,590000,동작구
314144,127,남성시장,272,양파(작은망),1망(2.6kg),4500,Jun-12,망양파11입,1,전통시장,590000,동작구
314145,127,남성시장,23,상추,100g,500,Jun-12,상추,1,전통시장,590000,동작구
314146,127,남성시장,311,오이(다다기),1개,400,Jun-12,국산백오이3입1000원,1,전통시장,590000,동작구
314147,127,남성시장,312,애호박,1개,500,Jun-12,대소농협애호박,1,전통시장,590000,동작구
314148,127,남성시장,58,"쇠고기(한우,불고기)",600g(1+등급),16800,Jun-12,한우불고기100g2800원1+,1,전통시장,590000,동작구
314149,127,남성시장,52,돼지고기(삼겹살),600g,13800,Jun-12,제주삼겹살100g2300원,1,전통시장,590000,동작구
314150,127,남성시장,283,닭고기(육계),1마리(1.1kg),6000,Jun-12,국산생닭,1,전통시장,590000,동작구
314151,127,남성시장,134,달걀(왕란),10개,2540,Jun-12,왕란15구3800원,1,전통시장,590000,동작구
314152,127,남성시장,260,"조기(냉동,수입산)",1마리(30cm),5000,Jun-12,중국산부세조기,1,전통시장,590000,동작구
314153,127,남성시장,152,"명태(러시아,냉동)",1마리(45cm),3000,Jun-12,"러시아동태2000원,일본산생태4000원",1,전통시장,590000,동작구
314154,127,남성시장,254,"오징어(생물,국산)",1마리(30cm),2000,Jun-12,속초2마리4000원,1,전통시장,590000,동작구
314155,127,남성시장,266,"고등어(생물,국산)",1마리(30cm),3000,Jun-12,국산생물,1,전통시장,590000,동작구
314156,134,신원시장,305,"사과(부사, 300g)",1개,4000,Jun-12,충북부사(대),1,전통시장,620000,관악구
314157,134,신원시장,306,"배(신고, 600g)",1개,4000,Jun-12,천안신고배,1,전통시장,620000,관악구
314158,134,신원시장,307,배추(2.5~3kg),1포기,2666,Jun-12,"국산햇배추1망8,000원",1,전통시장,620000,관악구
314159,134,신원시장,308,무(1kg),1개,1500,Jun-12,햇무우,1,전통시장,620000,관악구
314160,134,신원시장,272,양파(작은망),1망,2500,Jun-12,무안(중망),1,전통시장,620000,관악구
314161,134,신원시장,310,상추(100g),100g,500,Jun-12,"국산 400g2,000원",1,전통시장,620000,관악구
314162,134,신원시장,311,오이(다다기),1개,333,Jun-12,"국산3개1,000원",1,전통시장,620000,관악구
314163,134,신원시장,312,애호박,1개,500,Jun-12,"웰빙애호박2개1,000원",1,전통시장,620000,관악구
314164,134,신원시장,82,"쇠고기(육우,불고기)",600g(1+등급),20000,Jun-12,음성농협,1,전통시장,620000,관악구
314165,134,신원시장,52,돼지고기(삼겹살),600g,14000,Jun-12,음성농협,1,전통시장,620000,관악구
314166,134,신원시장,18,닭고기,1마리(1kg),6500,Jun-12,하림,1,전통시장,620000,관악구
314167,134,신원시장,134,달걀(왕란),10개,2500,Jun-12,영양란,1,전통시장,620000,관악구
314168,134,신원시장,260,"조기(냉동,수입산)",1마리,4000,Jun-12,부세중국산,1,전통시장,620000,관악구
314169,134,신원시장,152,"명태(러시아,냉동)",1마리,2500,Jun-12,러시아산,1,전통시장,620000,관악구
314170,134,신원시장,256,"오징어(냉동,국산)",1마리,2500,Jun-12,"국산2마리5,000원",1,전통시장,620000,관악구
314171,134,신원시장,268,"고등어(냉동,국산)",1마리,2000,Jun-12,국산(중),1,전통시장,620000,관악구
314204,147,롯데백화점 잠실점,305,"사과(부사, 300g)",1개,3850,Jun-12,4개 15400원친환경,2,대형마트,710000,송파구
314205,147,롯데백화점 잠실점,306,"배(신고, 600g)",1개,6133,Jun-12,3개 18400원친환겅,2,대형마트,710000,송파구
314206,147,롯데백화점 잠실점,26,배추,1포기,3500,Jun-12,솎음배추 670g,2,대형마트,710000,송파구
314207,147,롯데백화점 잠실점,133,무(세척무),1포기(1.2kg),2500,Jun-12,,2,대형마트,710000,송파구
314208,147,롯데백화점 잠실점,309,양파(1.5kg망),1망(1.5kg),5580,Jun-12,햇양파1.6k,2,대형마트,710000,송파구
314209,147,롯데백화점 잠실점,310,상추(100g),1봉(150g),1800,Jun-12,,2,대형마트,710000,송파구
314210,147,롯데백화점 잠실점,311,오이(다다기),1개,620,Jun-12,2개 1250원 ,2,대형마트,710000,송파구
314211,147,롯데백화점 잠실점,312,애호박,1개,1980,Jun-12,논개 ,2,대형마트,710000,송파구
314212,147,롯데백화점 잠실점,58,"쇠고기(한우,불고기)",600g(1등급),37200,Jun-12,냉장 설도 ,2,대형마트,710000,송파구
314213,147,롯데백화점 잠실점,202,돼지고기(생삼겹살),600g,22800,Jun-12,제천 박달재 ,2,대형마트,710000,송파구
314214,147,롯데백화점 잠실점,283,닭고기(육계),1마리(1kg),9900,Jun-12,하림 830g,2,대형마트,710000,송파구
314215,147,롯데백화점 잠실점,134,달걀(왕란),10개,3400,Jun-12,신선란 ,2,대형마트,710000,송파구
314216,147,롯데백화점 잠실점,314,"냉동참조기(20cm,국산)",1마리,0,Jun-12,미입고,2,대형마트,710000,송파구
314217,147,롯데백화점 잠실점,302,명태,1마리(40cm),0,Jun-12,미입고,2,대형마트,710000,송파구
314218,147,롯데백화점 잠실점,254,"오징어(생물,국산)",1마리(25cm),2160,Jun-12,,2,대형마트,710000,송파구
314219,147,롯데백화점 잠실점,266,"고등어(생물,국산)",1마리(40cm),8500,Jun-12,대,2,대형마트,710000,송파구
314236,148,홈플러스 잠실점,305,"사과(부사, 300g)",1개,3200,Jun-12,4개 12800원,2,대형마트,710000,송파구
314237,148,홈플러스 잠실점,306,"배(신고, 600g)",1개,4266,Jun-12,3개 12800원,2,대형마트,710000,송파구
314238,148,홈플러스 잠실점,307,배추(2.5~3kg),1포기,2100,Jun-12,,2,대형마트,710000,송파구
314239,148,홈플러스 잠실점,25,무,1개(1kg),1630,Jun-12, ,2,대형마트,710000,송파구
314240,148,홈플러스 잠실점,309,양파(1.5kg망),1망(1.5kg),2300,Jun-12,햇양파 ,2,대형마트,710000,송파구
314241,148,홈플러스 잠실점,310,상추(100g),1봉,980,Jun-12,150g,2,대형마트,710000,송파구
314242,148,홈플러스 잠실점,311,오이(다다기),1개,400,Jun-12,,2,대형마트,710000,송파구
314243,148,홈플러스 잠실점,119,호박(인큐베이터),1개,800,Jun-12,논개 ,2,대형마트,710000,송파구
314244,148,홈플러스 잠실점,58,"쇠고기(한우,불고기)",600g(1등급),20880,Jun-12,앞다리 ,2,대형마트,710000,송파구
314245,148,홈플러스 잠실점,99,돼지고기(생삼겹살),600g,9480,Jun-12,홈플러스 ,2,대형마트,710000,송파구
314246,148,홈플러스 잠실점,283,닭고기(육계),1마리(850g),7380,Jun-12,황금닭,2,대형마트,710000,송파구
314247,148,홈플러스 잠실점,171,달걀(특란),10개,2150,Jun-12,신선특란,2,대형마트,710000,송파구
314248,148,홈플러스 잠실점,259,"조기(냉동,국산)",1마리(20cm),1500,Jun-12,2마리 3000원,2,대형마트,710000,송파구
314249,148,홈플러스 잠실점,152,"명태(러시아,냉동)",1마리(45cm),1780,Jun-12,,2,대형마트,710000,송파구
314250,148,홈플러스 잠실점,254,"오징어(생물,국산)",1마리(25cm),1980,Jun-12,해동,2,대형마트,710000,송파구
314251,148,홈플러스 잠실점,266,"고등어(생물,국산)",1마리(30cm),3980,Jun-12,중,2,대형마트,710000,송파구
314700,145,마천중앙시장,305,"사과(부사, 300g)",1개,1995,Jun-12,4개 7980원,1,전통시장,710000,송파구
314701,145,마천중앙시장,306,"배(신고, 600g)",1개,3266,Jun-12,3개 9800원,1,전통시장,710000,송파구
314702,145,마천중앙시장,307,배추(2.5~3kg),1포기,2650,Jun-12,,1,전통시장,710000,송파구
314703,145,마천중앙시장,25,무,1개(1kg),1000,Jun-12, ,1,전통시장,710000,송파구
314704,145,마천중앙시장,309,양파(1.5kg망),1망(1.5kg),2380,Jun-12,햇양파 ,1,전통시장,710000,송파구
314705,145,마천중앙시장,310,상추(100g),1봉,980,Jun-12,150g,1,전통시장,710000,송파구
314706,145,마천중앙시장,311,오이(다다기),1개,300,Jun-12,,1,전통시장,710000,송파구
314707,145,마천중앙시장,119,호박(인큐베이터),1개,1000,Jun-12,논개 ,1,전통시장,710000,송파구
314708,145,마천중앙시장,58,"쇠고기(한우,불고기)",600g(1등급),19680,Jun-12,앞다리 ,1,전통시장,710000,송파구
314709,145,마천중앙시장,283,닭고기(육계),1마리(1000g),8150,Jun-12,황금닭,1,전통시장,710000,송파구
314710,145,마천중앙시장,171,달걀(특란),10개,2300,Jun-12,신선특란,1,전통시장,710000,송파구
314711,145,마천중앙시장,259,"조기(냉동,국산)",1마리(20cm),1280,Jun-12,5마리 6400원,1,전통시장,710000,송파구
314712,145,마천중앙시장,152,"명태(러시아,냉동)",1마리(45cm),1500,Jun-12,,1,전통시장,710000,송파구
